t,x,y,theta,v,w
24.743,0.0323,-0.0000,-0.0004,0.000,0.000
24.746,0.0323,-0.0000,-0.0004,0.000,0.000
24.751,0.0323,-0.0000,-0.0004,0.000,0.000
24.804,0.0323,-0.0000,-0.0004,0.000,0.000
24.858,0.0323,-0.0000,-0.0004,0.000,0.000
24.912,0.0323,-0.0000,-0.0004,0.000,0.000
24.964,0.0323,-0.0000,-0.0004,0.000,0.000
25.018,0.0323,-0.0000,-0.0004,0.000,0.000
25.073,0.0323,-0.0000,-0.0004,0.000,0.000
25.126,0.0323,-0.0000,-0.0004,0.000,0.000
25.177,0.0323,-0.0000,-0.0004,0.000,0.000
25.180,0.0323,-0.0000,-0.0004,0.000,0.000
25.184,0.0323,-0.0000,-0.0004,0.000,0.000
25.238,0.0323,-0.0000,-0.0004,0.000,0.000
25.294,0.0323,-0.0000,-0.0004,0.000,0.000
25.348,0.0323,-0.0000,-0.0004,0.000,0.000
25.402,0.0323,-0.0000,-0.0004,0.000,0.000
25.455,0.0323,-0.0000,-0.0004,0.000,0.000
25.510,0.0323,-0.0000,-0.0004,0.000,0.000
25.562,0.0323,-0.0000,-0.0004,0.000,0.000
25.617,0.0323,-0.0000,-0.0004,0.000,0.000
25.673,0.0323,-0.0000,-0.0004,0.000,0.000
25.728,0.0323,-0.0000,-0.0004,0.000,0.000
25.781,0.0323,-0.0000,-0.0004,0.000,0.000
25.835,0.0323,-0.0000,-0.0004,0.000,0.000
25.859,0.0323,-0.0000,-0.0004,0.000,0.000
25.861,0.0323,-0.0000,-0.0004,0.000,0.000
25.866,0.0323,-0.0000,-0.0004,0.000,0.000
25.920,0.0323,-0.0000,-0.0004,0.000,0.000
25.974,0.0323,-0.0000,-0.0004,0.000,0.000
26.026,0.0323,-0.0000,-0.0004,0.000,0.000
26.079,0.0323,-0.0000,-0.0004,0.000,0.000
26.134,0.0323,-0.0000,-0.0004,0.000,0.000
26.187,0.0323,-0.0000,-0.0004,0.000,0.000
26.240,0.0323,-0.0000,-0.0004,0.000,0.000
26.294,0.0323,-0.0000,-0.0004,0.000,0.000
26.326,0.0323,-0.0000,-0.0004,0.000,0.000
26.329,0.0323,-0.0000,-0.0004,0.000,0.000
26.333,0.0323,-0.0000,-0.0004,0.000,0.000
26.386,0.0323,-0.0000,-0.0004,0.000,0.000
26.438,0.0323,-0.0000,-0.0004,0.000,0.000
26.492,0.0323,-0.0000,-0.0004,0.000,0.000
26.546,0.0323,-0.0000,-0.0004,0.000,0.000
26.599,0.0323,-0.0000,-0.0004,0.000,0.000
26.653,0.0323,-0.0000,-0.0004,0.000,0.000
26.706,0.0323,-0.0000,-0.0004,0.000,0.000
26.759,0.0323,-0.0000,-0.0004,0.000,0.000
26.813,0.0323,-0.0000,-0.0004,0.000,0.000
26.867,0.0323,-0.0000,-0.0004,0.000,0.000
26.920,0.0323,-0.0000,-0.0004,0.000,0.000
26.926,0.0323,-0.0000,-0.0004,0.000,0.000
26.930,0.0323,-0.0000,-0.0004,0.000,0.000
26.935,0.0323,-0.0000,-0.0004,0.000,0.000
26.988,0.0323,-0.0000,-0.0004,0.000,0.000
27.042,0.0323,-0.0000,-0.0004,0.000,0.000
27.094,0.0323,-0.0000,-0.0004,0.000,0.000
27.148,0.0323,-0.0000,-0.0004,0.000,0.000
27.199,0.0323,-0.0000,-0.0004,0.000,0.000
27.201,0.0323,-0.0000,-0.0004,0.000,0.000
27.204,0.0323,-0.0000,-0.0004,0.000,0.000
27.257,0.0323,-0.0000,-0.0004,0.000,0.000
27.311,0.0323,-0.0000,-0.0004,0.000,0.000
27.363,0.0323,-0.0000,-0.0004,0.000,0.000
27.417,0.0323,-0.0000,-0.0004,0.000,0.000
27.473,0.0323,-0.0000,-0.0004,0.000,0.000
27.526,0.0323,-0.0000,-0.0004,0.000,0.000
27.578,0.0323,-0.0000,-0.0004,0.000,0.000
27.632,0.0323,-0.0000,-0.0004,0.000,0.000
27.684,0.0323,-0.0000,-0.0004,0.000,0.000
27.737,0.0323,-0.0000,-0.0004,0.000,0.000
27.791,0.0323,-0.0000,-0.0004,0.000,0.000
27.801,0.0323,-0.0000,-0.0004,0.000,0.000
27.857,0.0323,-0.0000,-0.0004,0.000,0.000
27.912,0.0323,-0.0000,-0.0004,0.000,0.000
27.965,0.0323,-0.0000,-0.0004,0.000,0.000
28.019,0.0323,-0.0000,-0.0004,0.000,0.000
28.073,0.0323,-0.0000,-0.0004,0.000,0.000
28.126,0.0323,-0.0000,-0.0004,0.000,0.000
28.182,0.0323,-0.0000,-0.0004,0.000,0.000
28.237,0.0323,-0.0000,-0.0004,0.000,0.000
28.292,0.0323,-0.0000,-0.0004,0.000,0.000
28.347,0.0323,-0.0000,-0.0004,0.000,0.000
28.401,0.0323,-0.0000,-0.0004,0.000,0.000
28.455,0.0323,-0.0000,-0.0004,0.000,0.000
28.508,0.0323,-0.0000,-0.0004,0.000,0.000
28.561,0.0323,-0.0000,-0.0004,0.000,0.000
28.616,0.0323,-0.0000,-0.0004,0.000,0.000
28.669,0.0323,-0.0000,-0.0004,0.000,0.000
28.723,0.0323,-0.0000,-0.0004,0.000,0.000
28.776,0.0323,-0.0000,-0.0004,0.000,0.000
28.828,0.0323,-0.0000,-0.0004,0.000,0.000
28.880,0.0323,-0.0000,-0.0004,0.000,0.000
28.934,0.0323,-0.0000,-0.0004,0.000,0.000
28.986,0.0323,-0.0000,-0.0004,0.000,0.000
29.040,0.0323,-0.0000,-0.0004,0.000,0.000
29.093,0.0323,-0.0000,-0.0004,0.000,0.000
29.147,0.0323,-0.0000,-0.0004,0.000,0.000
29.200,0.0323,-0.0000,-0.0004,0.000,0.000
29.253,0.0323,-0.0000,-0.0004,0.000,0.000
29.306,0.0323,-0.0000,-0.0004,0.000,0.000
29.361,0.0323,-0.0000,-0.0004,0.000,0.000
29.366,0.0323,-0.0000,-0.0004,0.000,0.000
29.420,0.0323,-0.0000,-0.0004,0.000,0.000
29.474,0.0323,-0.0000,-0.0004,0.000,0.000
29.528,0.0323,-0.0000,-0.0004,0.000,0.000
29.581,0.0323,-0.0000,-0.0004,0.000,0.000
29.635,0.0323,-0.0000,-0.0004,0.000,0.000
29.693,0.0323,-0.0000,-0.0004,0.000,0.000
29.748,0.0323,-0.0000,-0.0004,0.000,0.000
29.802,0.0323,-0.0000,-0.0004,0.000,0.000
29.855,0.0323,-0.0000,-0.0004,0.000,0.000
29.911,0.0323,-0.0000,-0.0004,0.000,0.000
29.964,0.0323,-0.0000,-0.0004,0.000,0.000
30.018,0.0323,-0.0000,-0.0004,0.000,0.000
30.072,0.0323,-0.0000,-0.0004,0.000,0.000
30.125,0.0323,-0.0000,-0.0004,0.000,0.000
30.179,0.0323,-0.0000,-0.0004,0.000,0.000
30.233,0.0323,-0.0000,-0.0004,0.000,0.000
30.286,0.0323,-0.0000,-0.0004,0.000,0.000
30.340,0.0323,-0.0000,-0.0004,0.000,0.000
30.344,0.0323,-0.0000,-0.0004,0.000,0.000
30.346,0.0323,-0.0000,-0.0004,0.000,0.000
30.349,0.0323,-0.0000,-0.0004,0.000,0.000
30.403,0.0323,-0.0000,-0.0004,0.000,0.000
30.457,0.0323,-0.0000,-0.0004,0.000,0.000
30.513,0.0323,-0.0000,-0.0004,0.000,0.000
30.566,0.0323,-0.0000,-0.0004,0.000,0.000
30.620,0.0323,-0.0000,-0.0004,0.000,0.000
30.674,0.0323,-0.0000,-0.0004,0.000,0.000
30.726,0.0323,-0.0000,-0.0004,0.000,0.000
30.728,0.0323,-0.0000,-0.0004,0.000,0.000
30.733,0.0323,-0.0000,-0.0004,0.000,0.000
30.786,0.0323,-0.0000,-0.0004,0.000,0.000
30.840,0.0323,-0.0000,-0.0004,0.000,0.000
30.895,0.0323,-0.0000,-0.0004,0.000,0.000
30.898,0.0323,-0.0000,-0.0004,0.000,0.000
30.900,0.0323,-0.0000,-0.0004,0.000,0.000
30.904,0.0323,-0.0000,-0.0004,0.000,0.000
30.957,0.0323,-0.0000,-0.0004,0.000,0.000
31.012,0.0323,-0.0000,-0.0004,0.000,0.000
31.025,0.0323,-0.0000,-0.0004,0.000,0.000
31.027,0.0323,-0.0000,-0.0004,0.000,0.000
31.032,0.0323,-0.0000,-0.0004,0.000,0.000
31.086,0.0323,-0.0000,-0.0004,0.000,0.000
31.139,0.0323,-0.0000,-0.0004,0.000,0.000
31.178,0.0323,-0.0000,-0.0004,0.000,0.000
31.181,0.0323,-0.0000,-0.0004,0.000,0.000
31.185,0.0323,-0.0000,-0.0004,0.000,0.000
31.239,0.0323,-0.0000,-0.0004,0.000,0.000
31.294,0.0323,-0.0000,-0.0004,0.000,0.000
31.337,0.0323,-0.0000,-0.0004,0.000,0.000
31.340,0.0323,-0.0000,-0.0004,0.000,0.000
31.344,0.0323,-0.0000,-0.0004,0.000,0.000
31.397,0.0323,-0.0000,-0.0004,0.000,0.000
31.451,0.0323,-0.0000,-0.0004,0.000,0.000
31.504,0.0323,-0.0000,-0.0004,0.000,0.000
31.510,0.0323,-0.0000,-0.0004,0.000,0.000
31.514,0.0323,-0.0000,-0.0004,0.000,0.000
31.518,0.0323,-0.0000,-0.0004,0.000,0.000
31.572,0.0323,-0.0000,-0.0004,0.000,0.000
31.626,0.0323,-0.0000,-0.0004,0.000,0.000
31.662,0.0323,-0.0000,-0.0004,0.000,0.000
31.664,0.0323,-0.0000,-0.0004,0.000,0.000
31.669,0.0323,-0.0000,-0.0004,0.000,0.000
31.721,0.0323,-0.0000,-0.0004,0.000,0.000
31.775,0.0323,-0.0000,-0.0004,0.000,0.000
31.828,0.0323,-0.0000,-0.0004,0.000,0.000
31.849,0.0323,-0.0000,-0.0004,0.000,0.000
31.852,0.0323,-0.0000,-0.0004,0.000,0.000
31.858,0.0323,-0.0000,-0.0004,0.000,0.000
31.911,0.0323,-0.0000,-0.0004,0.000,0.000
31.964,0.0323,-0.0000,-0.0004,0.000,0.000
32.010,0.0323,-0.0000,-0.0004,0.000,0.000
32.013,0.0323,-0.0000,-0.0004,0.000,0.000
32.018,0.0323,-0.0000,-0.0004,0.000,0.000
32.072,0.0323,-0.0000,-0.0004,0.000,0.000
32.124,0.0323,-0.0000,-0.0004,0.000,0.000
32.177,0.0323,-0.0000,-0.0004,0.000,0.000
32.208,0.0323,-0.0000,-0.0004,0.000,0.000
32.210,0.0323,-0.0000,-0.0004,0.000,0.000
32.215,0.0323,-0.0000,-0.0004,0.000,0.000
32.269,0.0323,-0.0000,-0.0004,0.000,0.000
32.322,0.0323,-0.0000,-0.0004,0.000,0.000
32.376,0.0323,-0.0000,-0.0004,0.000,0.000
32.429,0.0323,-0.0000,-0.0004,0.000,0.000
32.483,0.0323,-0.0000,-0.0004,0.000,0.000
32.536,0.0323,-0.0000,-0.0004,0.000,0.000
32.590,0.0323,-0.0000,-0.0004,0.000,0.000
32.643,0.0323,-0.0000,-0.0004,0.000,0.000
32.695,0.0323,-0.0000,-0.0004,0.000,0.000
32.748,0.0323,-0.0000,-0.0004,0.000,0.000
32.801,0.0323,-0.0000,-0.0004,0.000,0.000
32.857,0.0323,-0.0000,-0.0004,0.000,0.000
32.910,0.0323,-0.0000,-0.0004,0.000,0.000
32.963,0.0323,-0.0000,-0.0004,0.000,0.000
33.018,0.0323,-0.0000,-0.0004,0.000,0.000
33.071,0.0323,-0.0000,-0.0004,0.000,0.000
33.125,0.0323,-0.0000,-0.0004,0.000,0.000
33.178,0.0323,-0.0000,-0.0004,0.000,0.000
33.231,0.0323,-0.0000,-0.0004,0.000,0.000
33.284,0.0323,-0.0000,-0.0004,0.000,0.000
33.337,0.0323,-0.0000,-0.0004,0.000,0.000
33.391,0.0323,-0.0000,-0.0004,0.000,0.000
33.406,0.0323,-0.0000,-0.0004,0.000,0.000
33.408,0.0323,-0.0000,-0.0004,0.000,0.000
33.413,0.0323,-0.0000,-0.0004,0.000,0.000
33.465,0.0323,-0.0000,-0.0004,0.000,0.000
33.520,0.0323,-0.0000,-0.0004,0.000,0.000
33.563,0.0323,-0.0000,-0.0004,0.000,0.000
33.565,0.0323,-0.0000,-0.0004,0.000,0.000
33.570,0.0323,-0.0000,-0.0004,0.000,0.000
33.622,0.0323,-0.0000,-0.0004,0.000,0.000
33.675,0.0323,-0.0000,-0.0004,0.000,0.000
33.728,0.0323,-0.0000,-0.0004,0.000,0.000
33.776,0.0323,-0.0000,-0.0004,0.000,0.000
33.778,0.0323,-0.0000,-0.0004,0.000,0.000
33.782,0.0323,-0.0000,-0.0004,0.000,0.000
33.836,0.0323,-0.0000,-0.0004,0.000,0.000
33.889,0.0323,-0.0000,-0.0004,0.000,0.000
33.945,0.0323,-0.0000,-0.0004,0.000,0.000
33.948,0.0323,-0.0000,-0.0004,0.000,0.000
33.952,0.0323,-0.0000,-0.0004,0.000,0.000
33.957,0.0323,-0.0000,-0.0004,0.000,0.000
34.012,0.0323,-0.0000,-0.0004,0.000,0.000
34.066,0.0323,-0.0000,-0.0004,0.000,0.000
34.106,0.0323,-0.0000,-0.0004,0.000,0.000
34.108,0.0323,-0.0000,-0.0004,0.000,0.000
34.112,0.0323,-0.0000,-0.0004,0.000,0.000
34.166,0.0323,-0.0000,-0.0004,0.000,0.000
34.218,0.0323,-0.0000,-0.0004,0.000,0.000
34.273,0.0323,-0.0000,-0.0004,0.000,0.000
34.327,0.0323,-0.0000,-0.0004,0.000,0.000
34.381,0.0323,-0.0000,-0.0004,0.000,0.000
34.435,0.0323,-0.0000,-0.0004,0.000,0.000
34.488,0.0323,-0.0000,-0.0004,0.000,0.000
34.542,0.0323,-0.0000,-0.0004,0.000,0.000
34.595,0.0323,-0.0000,-0.0004,0.000,0.000
34.648,0.0323,-0.0000,-0.0004,0.000,0.000
