t,x,y,theta,v,w
15.675,-0.1210,0.0002,0.0622,0.000,0.000
15.684,-0.1210,0.0002,0.0622,0.000,0.000
15.693,-0.1210,0.0002,0.0622,0.000,0.000
15.701,-0.1210,0.0002,0.0622,0.000,0.000
15.709,-0.1210,0.0002,0.0622,0.000,0.000
15.716,-0.1210,0.0002,0.0622,0.000,0.000
15.724,-0.1210,0.0002,0.0622,0.000,0.000
15.732,-0.1210,0.0002,0.0622,0.000,0.000
15.739,-0.1210,0.0002,0.0622,0.000,0.000
15.747,-0.1210,0.0002,0.0622,0.000,0.000
15.755,-0.1210,0.0002,0.0622,0.000,0.000
15.762,-0.1210,0.0002,0.0622,0.000,0.000
15.770,-0.1210,0.0002,0.0622,0.000,0.000
15.778,-0.1210,0.0002,0.0622,0.000,0.000
15.786,-0.1210,0.0002,0.0622,0.000,0.000
15.794,-0.1210,0.0002,0.0622,0.000,0.000
15.802,-0.1210,0.0002,0.0622,0.000,0.000
15.809,-0.1210,0.0002,0.0622,0.000,0.000
15.817,-0.1210,0.0002,0.0622,0.000,0.000
15.826,-0.1210,0.0002,0.0622,0.000,0.000
15.833,-0.1210,0.0002,0.0622,0.000,0.000
15.840,-0.1210,0.0002,0.0622,0.000,0.000
15.849,-0.1210,0.0002,0.0622,0.000,0.000
15.856,-0.1210,0.0002,0.0622,0.000,0.000
15.863,-0.1210,0.0002,0.0622,0.000,0.000
15.870,-0.1210,0.0002,0.0622,0.000,0.000
15.878,-0.1210,0.0002,0.0622,0.000,0.000
15.885,-0.1210,0.0002,0.0622,0.000,0.000
15.892,-0.1210,0.0002,0.0622,0.000,0.000
15.899,-0.1210,0.0002,0.0622,0.000,0.000
15.907,-0.1210,0.0002,0.0622,0.000,0.000
15.914,-0.1210,0.0002,0.0622,0.000,0.000
15.921,-0.1210,0.0002,0.0622,0.000,0.000
15.928,-0.1210,0.0002,0.0622,0.000,0.000
15.935,-0.1210,0.0002,0.0622,0.000,0.000
15.943,-0.1210,0.0002,0.0622,0.000,0.000
15.951,-0.1210,0.0002,0.0622,0.000,0.000
15.958,-0.1210,0.0002,0.0622,0.000,0.000
15.966,-0.1210,0.0002,0.0622,0.000,0.000
15.973,-0.1210,0.0002,0.0622,0.000,0.000
15.980,-0.1210,0.0002,0.0622,0.000,0.000
15.989,-0.1210,0.0002,0.0622,0.000,0.000
15.998,-0.1210,0.0002,0.0622,0.000,0.000
16.005,-0.1210,0.0002,0.0622,0.000,0.000
16.013,-0.1210,0.0002,0.0622,0.000,0.000
16.022,-0.1210,0.0002,0.0622,0.000,0.000
16.030,-0.1210,0.0002,0.0622,0.000,0.000
16.037,-0.1210,0.0002,0.0622,0.000,0.000
16.046,-0.1210,0.0002,0.0622,0.000,0.000
16.054,-0.1210,0.0002,0.0622,0.000,0.000
16.061,-0.1210,0.0002,0.0622,0.000,0.000
16.069,-0.1210,0.0002,0.0622,0.000,0.000
16.076,-0.1210,0.0002,0.0622,0.000,0.000
16.085,-0.1210,0.0002,0.0622,0.000,0.000
16.092,-0.1210,0.0002,0.0622,0.000,0.000
16.100,-0.1210,0.0002,0.0622,0.000,0.000
16.108,-0.1210,0.0002,0.0622,0.000,0.000
16.115,-0.1210,0.0002,0.0622,0.000,0.000
16.123,-0.1210,0.0002,0.0622,0.000,0.000
16.130,-0.1210,0.0002,0.0622,0.000,0.000
16.137,-0.1210,0.0002,0.0622,0.000,0.000
16.146,-0.1210,0.0002,0.0622,0.000,0.000
16.155,-0.1210,0.0002,0.0622,0.000,0.000
16.163,-0.1210,0.0002,0.0622,0.000,0.000
16.170,-0.1210,0.0002,0.0622,0.000,0.000
16.177,-0.1210,0.0002,0.0622,0.000,0.000
16.188,-0.1210,0.0002,0.0622,0.000,0.000
16.195,-0.1210,0.0002,0.0622,0.000,0.000
16.203,-0.1210,0.0002,0.0622,0.000,0.000
16.211,-0.1210,0.0002,0.0622,0.000,0.000
16.219,-0.1210,0.0002,0.0622,0.000,0.000
16.226,-0.1210,0.0002,0.0622,0.000,0.000
16.234,-0.1210,0.0002,0.0622,0.000,0.000
16.241,-0.1210,0.0002,0.0622,0.000,0.000
16.248,-0.1210,0.0002,0.0622,0.000,0.000
16.256,-0.1210,0.0002,0.0622,0.000,0.000
16.265,-0.1210,0.0002,0.0622,0.000,0.000
16.274,-0.1210,0.0002,0.0622,0.000,0.000
16.281,-0.1210,0.0002,0.0622,0.000,0.000
16.288,-0.1210,0.0002,0.0622,0.000,0.000
16.295,-0.1210,0.0002,0.0622,0.000,0.000
16.301,-0.1210,0.0002,0.0622,0.000,0.000
16.308,-0.1210,0.0002,0.0622,0.000,0.000
16.314,-0.1210,0.0002,0.0622,0.000,0.000
16.322,-0.1210,0.0002,0.0622,0.000,0.000
16.330,-0.1210,0.0002,0.0622,0.000,0.000
16.338,-0.1210,0.0002,0.0622,0.000,0.000
16.345,-0.1210,0.0002,0.0622,0.000,0.000
16.352,-0.1210,0.0002,0.0622,0.000,0.000
16.359,-0.1210,0.0002,0.0622,0.000,0.000
16.366,-0.1210,0.0002,0.0622,0.000,0.000
16.373,-0.1210,0.0002,0.0622,0.000,0.000
16.380,-0.1210,0.0002,0.0622,0.000,0.000
16.382,-0.1210,0.0002,0.0622,0.000,0.000
16.385,-0.1210,0.0002,0.0622,0.000,0.000
16.489,-0.1210,0.0002,0.0622,0.000,0.000
16.496,-0.1210,0.0002,0.0622,0.000,0.000
16.503,-0.1210,0.0002,0.0622,0.000,0.000
16.510,-0.1210,0.0002,0.0622,0.000,0.000
16.517,-0.1210,0.0002,0.0622,0.000,0.000
16.525,-0.1210,0.0002,0.0622,0.000,0.000
16.533,-0.1210,0.0002,0.0622,0.000,0.000
16.543,-0.1210,0.0002,0.0622,0.000,0.000
16.552,-0.1210,0.0002,0.0622,0.000,0.000
16.560,-0.1210,0.0002,0.0622,0.000,-0.008
16.568,-0.1210,0.0002,0.0621,0.000,-0.008
16.576,-0.1210,0.0002,0.0618,-0.001,-0.038
16.584,-0.1210,0.0002,0.0615,-0.001,-0.038
16.592,-0.1210,0.0002,0.0612,-0.001,-0.038
16.600,-0.1210,0.0002,0.0607,0.000,-0.056
16.608,-0.1210,0.0002,0.0603,0.000,-0.056
16.615,-0.1210,0.0002,0.0598,-0.001,-0.074
16.624,-0.1210,0.0002,0.0592,-0.001,-0.074
16.631,-0.1210,0.0002,0.0586,-0.001,-0.074
16.639,-0.1210,0.0002,0.0579,0.000,-0.091
16.646,-0.1210,0.0002,0.0572,0.000,-0.091
16.654,-0.1210,0.0002,0.0565,0.000,-0.091
16.662,-0.1210,0.0002,0.0557,0.000,-0.100
16.669,-0.1210,0.0002,0.0550,0.000,-0.100
16.677,-0.1210,0.0002,0.0541,0.000,-0.110
16.685,-0.1210,0.0002,0.0532,0.000,-0.110
16.693,-0.1210,0.0002,0.0524,0.000,-0.110
16.702,-0.1210,0.0002,0.0513,0.000,-0.122
16.710,-0.1210,0.0002,0.0503,0.000,-0.122
16.717,-0.1210,0.0002,0.0493,0.000,-0.130
16.725,-0.1210,0.0002,0.0484,0.000,-0.130
16.733,-0.1210,0.0002,0.0473,0.000,-0.130
16.740,-0.1210,0.0002,0.0463,0.000,-0.139
16.748,-0.1210,0.0002,0.0452,0.000,-0.139
16.756,-0.1210,0.0002,0.0441,0.000,-0.137
16.765,-0.1210,0.0002,0.0429,0.000,-0.137
16.772,-0.1210,0.0002,0.0419,0.000,-0.137
16.780,-0.1210,0.0002,0.0408,0.000,-0.131
16.787,-0.1210,0.0002,0.0399,0.000,-0.131
16.796,-0.1210,0.0002,0.0388,0.000,-0.131
16.804,-0.1210,0.0002,0.0378,0.000,-0.121
16.812,-0.1210,0.0002,0.0369,0.000,-0.121
16.820,-0.1210,0.0002,0.0361,0.000,-0.106
16.827,-0.1210,0.0002,0.0353,0.000,-0.106
16.834,-0.1210,0.0002,0.0345,0.000,-0.106
16.842,-0.1210,0.0002,0.0337,-0.001,-0.097
16.850,-0.1211,0.0002,0.0330,-0.001,-0.097
16.859,-0.1211,0.0002,0.0321,-0.002,-0.089
16.867,-0.1211,0.0002,0.0315,-0.002,-0.089
16.874,-0.1211,0.0001,0.0309,-0.002,-0.089
16.881,-0.1211,0.0001,0.0303,-0.002,-0.074
16.890,-0.1211,0.0001,0.0297,-0.002,-0.074
16.893,-0.1211,0.0001,0.0294,-0.002,-0.074
16.895,-0.1211,0.0001,0.0294,0.003,-0.037
16.998,-0.1209,0.0002,0.0260,0.002,-0.033
17.005,-0.1209,0.0002,0.0257,0.002,-0.033
17.013,-0.1209,0.0002,0.0255,0.002,-0.033
17.021,-0.1209,0.0002,0.0252,0.002,-0.034
17.030,-0.1209,0.0002,0.0249,0.002,-0.034
17.037,-0.1209,0.0002,0.0246,0.001,-0.036
17.046,-0.1208,0.0002,0.0243,0.001,-0.036
17.054,-0.1208,0.0002,0.0240,0.001,-0.036
17.062,-0.1208,0.0002,0.0236,-0.001,-0.054
17.070,-0.1209,0.0002,0.0231,-0.001,-0.054
17.078,-0.1209,0.0002,0.0226,-0.001,-0.068
17.086,-0.1209,0.0002,0.0221,-0.001,-0.068
17.097,-0.1209,0.0002,0.0211,-0.003,-0.083
17.105,-0.1209,0.0002,0.0205,-0.003,-0.083
17.112,-0.1209,0.0002,0.0199,-0.003,-0.083
17.120,-0.1210,0.0002,0.0191,-0.001,-0.103
17.128,-0.1210,0.0002,0.0183,-0.001,-0.103
17.136,-0.1210,0.0002,0.0174,0.000,-0.111
17.144,-0.1210,0.0002,0.0165,0.000,-0.111
17.152,-0.1210,0.0002,0.0156,0.000,-0.111
17.159,-0.1210,0.0002,0.0147,-0.002,-0.124
17.167,-0.1210,0.0002,0.0138,-0.002,-0.124
17.174,-0.1210,0.0002,0.0129,-0.002,-0.124
17.181,-0.1210,0.0002,0.0118,-0.002,-0.141
17.189,-0.1210,0.0002,0.0107,-0.002,-0.141
17.197,-0.1210,0.0002,0.0096,-0.001,-0.151
17.205,-0.1211,0.0002,0.0084,-0.001,-0.151
17.213,-0.1211,0.0002,0.0072,-0.001,-0.151
17.220,-0.1211,0.0002,0.0060,-0.001,-0.164
17.228,-0.1211,0.0002,0.0048,-0.001,-0.164
17.235,-0.1211,0.0002,0.0035,-0.001,-0.164
17.243,-0.1211,0.0002,0.0021,0.000,-0.177
17.251,-0.1211,0.0002,0.0008,0.000,-0.177
17.260,-0.1211,0.0002,-0.0009,0.000,-0.182
17.267,-0.1211,0.0002,-0.0022,0.000,-0.182
17.275,-0.1211,0.0002,-0.0036,0.000,-0.182
17.282,-0.1211,0.0002,-0.0049,0.000,-0.182
17.289,-0.1211,0.0002,-0.0063,0.000,-0.182
17.297,-0.1211,0.0002,-0.0075,0.000,-0.175
17.305,-0.1211,0.0002,-0.0089,0.000,-0.175
