t,x,y,theta,v,w
3.854,0.0000,0.0000,0.0000,0.000,0.000
3.973,0.0000,0.0000,0.0000,0.000,0.000
4.027,0.0000,0.0000,0.0000,0.000,0.000
4.080,0.0000,0.0000,0.0000,0.000,0.000
4.134,0.0000,0.0000,0.0000,0.000,0.000
4.187,0.0000,0.0000,0.0000,0.000,0.000
4.240,0.0000,0.0000,0.0000,0.000,0.000
4.294,0.0000,0.0000,0.0000,0.000,0.000
4.348,0.0000,0.0000,0.0000,0.000,0.000
4.367,0.0000,0.0000,0.0000,0.000,0.000
4.371,0.0000,0.0000,0.0000,0.000,0.000
4.406,0.0000,0.0000,0.0000,0.000,0.000
4.434,0.0000,0.0000,0.0000,0.000,0.000
4.468,0.0000,0.0000,0.0000,0.000,0.000
4.501,-0.0005,0.0000,0.0000,-0.014,0.000
4.534,-0.0012,-0.0000,0.0002,-0.022,0.005
4.571,-0.0026,-0.0000,0.0002,-0.038,0.000
4.597,-0.0046,-0.0000,0.0002,-0.076,0.000
4.701,-0.0137,-0.0000,-0.0001,-0.088,-0.003
4.755,-0.0188,0.0000,-0.0001,-0.094,0.000
4.810,-0.0256,0.0000,-0.0001,-0.123,0.001
4.865,-0.0339,0.0000,-0.0001,-0.152,0.000
4.919,-0.0436,0.0000,0.0000,-0.179,0.002
4.974,-0.0544,0.0000,0.0000,-0.198,0.000
5.028,-0.0641,0.0000,-0.0001,-0.179,-0.002
5.082,-0.0721,0.0000,0.0000,-0.149,0.002
5.136,-0.0794,0.0000,0.0000,-0.135,0.000
5.190,-0.0854,0.0000,0.0001,-0.110,0.002
5.243,-0.0903,0.0000,0.0002,-0.092,0.001
5.297,-0.0945,-0.0000,0.0006,-0.079,0.007
5.351,-0.0970,-0.0000,0.0004,-0.046,-0.002
5.406,-0.0978,-0.0000,0.0004,-0.014,-0.001
5.458,-0.0978,-0.0000,0.0003,-0.001,-0.001
5.512,-0.0978,-0.0000,0.0003,0.000,0.000
5.566,-0.0978,-0.0000,0.0003,0.000,0.000
5.620,-0.0978,-0.0000,0.0003,0.000,0.000
5.675,-0.0978,-0.0000,0.0003,0.000,0.000
5.728,-0.0978,-0.0000,0.0003,0.000,0.000
5.784,-0.0978,-0.0000,0.0003,0.000,0.000
5.802,-0.0978,-0.0000,0.0003,0.000,0.000
5.805,-0.0978,-0.0000,0.0003,0.000,0.000
5.910,-0.0978,-0.0000,0.0003,0.000,0.000
5.964,-0.0978,-0.0000,0.0003,0.000,0.000
6.018,-0.0978,-0.0000,0.0003,0.000,0.000
6.071,-0.0978,-0.0000,0.0003,0.000,0.000
6.124,-0.0978,-0.0000,0.0003,0.000,0.000
6.178,-0.0978,-0.0000,0.0003,0.000,0.000
6.232,-0.0978,-0.0000,0.0003,0.000,0.000
6.286,-0.0978,-0.0000,0.0003,0.000,0.000
6.340,-0.0978,-0.0000,0.0003,0.000,0.000
6.394,-0.0978,-0.0000,0.0003,0.000,0.000
6.448,-0.0978,-0.0000,0.0003,0.000,0.000
6.501,-0.0978,-0.0000,0.0003,0.000,0.000
6.555,-0.0978,-0.0000,0.0003,0.000,0.000
6.609,-0.0978,-0.0000,0.0003,0.000,0.000
6.663,-0.0978,-0.0000,0.0003,0.000,0.000
6.718,-0.0978,-0.0000,0.0003,0.000,0.000
6.772,-0.0978,-0.0000,0.0003,0.000,0.000
6.825,-0.0978,-0.0000,0.0003,0.000,0.000
6.877,-0.0978,-0.0000,0.0003,0.000,0.000
6.932,-0.0978,-0.0000,0.0003,0.000,0.000
6.987,-0.0978,-0.0000,0.0003,0.000,0.000
7.041,-0.0978,-0.0000,0.0003,0.000,0.000
7.096,-0.0978,-0.0000,0.0003,0.000,0.000
7.151,-0.0978,-0.0000,0.0003,0.000,0.000
7.204,-0.0978,-0.0000,0.0003,0.000,0.000
7.258,-0.0978,-0.0000,0.0003,0.000,0.000
7.312,-0.0978,-0.0000,0.0003,0.000,0.000
7.366,-0.0978,-0.0000,0.0003,0.000,0.000
7.420,-0.0978,-0.0000,0.0003,0.000,0.000
7.475,-0.0978,-0.0000,0.0003,0.000,0.000
7.528,-0.0978,-0.0000,0.0003,0.000,0.000
7.583,-0.0978,-0.0000,0.0003,0.000,0.000
7.637,-0.0978,-0.0000,0.0003,0.000,0.000
7.691,-0.0978,-0.0000,0.0003,0.000,0.000
7.744,-0.0978,-0.0000,0.0003,0.000,0.000
7.799,-0.0978,-0.0000,0.0003,0.000,0.000
7.853,-0.0978,-0.0000,0.0003,0.000,0.000
7.908,-0.0978,-0.0000,0.0003,0.000,0.000
7.961,-0.0978,-0.0000,0.0003,0.000,0.000
8.016,-0.0978,-0.0000,0.0003,0.000,0.000
8.070,-0.0978,-0.0000,0.0003,0.000,0.000
8.124,-0.0978,-0.0000,0.0003,0.000,0.000
8.178,-0.0978,-0.0000,0.0003,0.000,0.000
8.232,-0.0978,-0.0000,0.0003,0.000,0.000
8.285,-0.0978,-0.0000,0.0003,0.000,0.000
8.339,-0.0978,-0.0000,0.0003,0.000,0.000
8.393,-0.0978,-0.0000,0.0003,0.000,0.000
8.446,-0.0978,-0.0000,0.0003,0.000,0.000
8.501,-0.0978,-0.0000,0.0003,0.000,0.000
8.557,-0.0978,-0.0000,0.0003,0.000,0.000
8.612,-0.0978,-0.0000,0.0003,0.000,0.000
8.667,-0.0978,-0.0000,0.0003,0.000,0.000
8.719,-0.0978,-0.0000,0.0003,0.000,0.000
8.773,-0.0978,-0.0000,0.0003,0.000,0.000
8.828,-0.0978,-0.0000,0.0003,0.000,0.000
8.882,-0.0978,-0.0000,0.0003,0.000,0.000
8.942,-0.0978,-0.0000,0.0003,0.000,0.000
8.998,-0.0978,-0.0000,0.0003,0.000,0.000
9.053,-0.0978,-0.0000,0.0003,0.000,0.000
9.107,-0.0978,-0.0000,0.0003,0.000,0.000
9.160,-0.0978,-0.0000,0.0003,0.000,0.000
9.215,-0.0978,-0.0000,0.0003,0.000,0.000
9.269,-0.0978,-0.0000,0.0003,0.000,0.000
9.322,-0.0978,-0.0000,0.0003,0.000,0.000
9.377,-0.0978,-0.0000,0.0003,0.000,0.000
9.430,-0.0978,-0.0000,0.0003,0.000,0.000
9.483,-0.0978,-0.0000,0.0003,0.000,0.000
9.537,-0.0978,-0.0000,0.0003,0.000,0.000
9.592,-0.0978,-0.0000,0.0003,0.000,0.000
9.645,-0.0978,-0.0000,0.0003,0.000,0.000
9.700,-0.0978,-0.0000,0.0003,0.000,0.000
9.756,-0.0978,-0.0000,0.0003,0.000,0.000
9.814,-0.0978,-0.0000,0.0003,0.000,0.000
9.871,-0.0978,-0.0000,0.0003,0.000,0.000
9.926,-0.0978,-0.0000,0.0003,0.000,0.000
9.981,-0.0978,-0.0000,0.0003,0.000,0.000
10.035,-0.0978,-0.0000,0.0003,0.000,0.000
10.090,-0.0978,-0.0000,0.0003,0.000,0.000
10.145,-0.0978,-0.0000,0.0003,0.000,0.000
10.200,-0.0978,-0.0000,0.0003,0.000,0.000
10.256,-0.0978,-0.0000,0.0003,0.000,0.000
10.310,-0.0978,-0.0000,0.0003,0.000,0.000
10.364,-0.0978,-0.0000,0.0003,0.000,0.000
10.418,-0.0978,-0.0000,0.0003,0.000,0.000
10.474,-0.0978,-0.0000,0.0003,0.000,0.000
10.528,-0.0978,-0.0000,0.0003,0.000,0.000
10.583,-0.0978,-0.0000,0.0003,0.000,0.000
10.637,-0.0978,-0.0000,0.0003,0.000,0.000
10.690,-0.0978,-0.0000,0.0003,0.000,0.000
10.742,-0.0978,-0.0000,0.0003,0.000,0.000
10.798,-0.0978,-0.0000,0.0003,0.000,0.000
10.853,-0.0978,-0.0000,0.0003,0.000,0.000
10.907,-0.0978,-0.0000,0.0003,0.000,0.000
10.961,-0.0978,-0.0000,0.0003,0.000,0.000
11.016,-0.0978,-0.0000,0.0003,0.000,0.000
11.070,-0.0978,-0.0000,0.0003,0.000,0.000
11.123,-0.0978,-0.0000,0.0003,0.000,0.000
11.179,-0.0978,-0.0000,0.0003,0.000,0.000
11.234,-0.0978,-0.0000,0.0003,0.000,0.000
11.288,-0.0978,-0.0000,0.0003,0.000,0.000
11.342,-0.0978,-0.0000,0.0003,0.000,0.000
11.357,-0.0978,-0.0000,0.0003,0.000,0.000
11.360,-0.0978,-0.0000,0.0003,0.000,0.000
11.464,-0.0978,-0.0000,0.0003,0.000,0.000
11.518,-0.0979,-0.0000,-0.0001,-0.001,-0.009
11.572,-0.0980,-0.0000,-0.0033,-0.002,-0.059
11.626,-0.0981,-0.0000,-0.0079,-0.003,-0.085
11.680,-0.0983,0.0000,-0.0135,-0.003,-0.103
11.736,-0.0983,0.0000,-0.0206,0.000,-0.128
11.790,-0.0979,-0.0000,-0.0262,0.007,-0.103
11.844,-0.0976,-0.0000,-0.0301,0.006,-0.073
11.900,-0.0976,-0.0000,-0.0333,0.000,-0.057
11.954,-0.0979,-0.0000,-0.0354,-0.006,-0.038
12.006,-0.0982,0.0000,-0.0353,-0.006,0.001
12.061,-0.0997,0.0001,-0.0323,-0.027,0.055
12.114,-0.1000,0.0001,-0.0311,-0.006,0.022
12.168,-0.1000,0.0001,-0.0311,0.000,0.001
12.221,-0.1000,0.0001,-0.0311,0.000,0.000
12.275,-0.1000,0.0001,-0.0311,0.000,0.000
12.328,-0.1000,0.0001,-0.0311,0.000,0.000
12.379,-0.1000,0.0001,-0.0311,0.000,0.000
12.433,-0.1000,0.0001,-0.0311,0.000,0.000
12.485,-0.1000,0.0001,-0.0311,0.000,0.000
12.540,-0.1000,0.0001,-0.0311,0.000,0.000
12.571,-0.1000,0.0001,-0.0311,0.000,0.000
12.573,-0.1000,0.0001,-0.0311,0.000,0.000
12.678,-0.1000,0.0001,-0.0311,0.000,0.000
12.732,-0.1000,0.0001,-0.0311,0.000,0.000
12.786,-0.1000,0.0001,-0.0311,0.000,0.000
12.840,-0.1000,0.0001,-0.0311,0.000,0.000
12.895,-0.1000,0.0001,-0.0311,0.000,0.000
12.949,-0.1000,0.0001,-0.0311,0.000,0.000
13.003,-0.1000,0.0001,-0.0311,0.000,0.000
13.057,-0.1000,0.0001,-0.0311,0.000,0.000
13.063,-0.1000,0.0001,-0.0311,0.000,0.000
13.066,-0.1000,0.0001,-0.0311,0.000,0.000
13.092,-0.1000,0.0001,-0.0311,0.000,0.000
13.137,-0.1000,0.0001,-0.0311,0.000,0.000
13.177,-0.1000,0.0001,-0.0311,0.000,0.000
13.208,-0.1004,0.0001,-0.0308,-0.011,0.007
13.241,-0.1010,0.0001,-0.0306,-0.018,0.007
13.268,-0.1020,0.0001,-0.0305,-0.038,0.003
13.303,-0.1040,0.0002,-0.0305,-0.058,0.001
13.334,-0.1061,0.0003,-0.0305,-0.068,0.000
13.367,-0.1097,0.0004,-0.0306,-0.107,-0.002
13.470,-0.1212,0.0007,-0.0310,-0.112,-0.004
13.525,-0.1278,0.0009,-0.0310,-0.120,-0.001
13.579,-0.1355,0.0012,-0.0308,-0.143,0.005
13.634,-0.1453,0.0015,-0.0303,-0.177,0.008
13.687,-0.1561,0.0018,-0.0304,-0.204,-0.002
13.743,-0.1668,0.0021,-0.0310,-0.190,-0.010
13.800,-0.1764,0.0024,-0.0309,-0.171,0.002
13.853,-0.1840,0.0026,-0.0305,-0.142,0.008
13.907,-0.1901,0.0028,-0.0305,-0.114,-0.001
13.964,-0.1953,0.0030,-0.0306,-0.092,-0.002
14.018,-0.1994,0.0031,-0.0307,-0.075,-0.002
14.072,-0.2020,0.0032,-0.0309,-0.048,-0.004
14.126,-0.2035,0.0032,-0.0309,-0.028,0.000
14.180,-0.2038,0.0032,-0.0309,-0.005,0.001
14.234,-0.2038,0.0032,-0.0309,0.000,0.000
14.287,-0.2038,0.0032,-0.0309,0.000,0.000
14.341,-0.2038,0.0032,-0.0309,0.000,0.000
14.393,-0.2038,0.0032,-0.0309,0.000,0.000
14.445,-0.2038,0.0032,-0.0309,0.000,0.000
14.498,-0.2038,0.0032,-0.0309,0.000,0.000
14.553,-0.2038,0.0032,-0.0309,0.000,0.000
14.606,-0.2038,0.0032,-0.0309,0.000,0.000
14.661,-0.2038,0.0032,-0.0309,0.000,0.000
14.716,-0.2038,0.0032,-0.0309,0.000,0.000
14.770,-0.2038,0.0032,-0.0309,0.000,0.000
14.822,-0.2038,0.0032,-0.0309,0.000,0.000
14.877,-0.2038,0.0032,-0.0309,0.000,0.000
14.930,-0.2038,0.0032,-0.0309,0.000,0.000
14.983,-0.2038,0.0032,-0.0309,0.000,0.000
15.006,-0.2038,0.0032,-0.0309,0.000,0.000
15.008,-0.2038,0.0032,-0.0309,0.000,0.000
15.111,-0.2038,0.0032,-0.0309,0.000,0.000
15.165,-0.2038,0.0032,-0.0309,0.000,0.000
15.217,-0.2038,0.0032,-0.0309,0.000,0.000
15.271,-0.2038,0.0032,-0.0309,0.000,0.000
15.324,-0.2038,0.0032,-0.0309,0.000,0.000
15.378,-0.2038,0.0032,-0.0309,0.000,0.000
15.431,-0.2038,0.0032,-0.0309,0.000,0.000
15.486,-0.2038,0.0032,-0.0309,0.000,0.000
15.501,-0.2038,0.0032,-0.0309,0.000,0.000
15.503,-0.2038,0.0032,-0.0309,0.000,0.000
15.536,-0.2038,0.0032,-0.0309,0.000,0.000
15.568,-0.2038,0.0032,-0.0309,0.000,0.000
15.598,-0.2038,0.0033,-0.0308,-0.001,0.002
15.644,-0.2041,0.0033,-0.0307,-0.006,0.003
15.671,-0.2047,0.0033,-0.0306,-0.023,0.002
15.702,-0.2055,0.0033,-0.0305,-0.028,0.005
15.734,-0.2073,0.0034,-0.0304,-0.055,0.004
15.769,-0.2098,0.0034,-0.0302,-0.069,0.004
15.796,-0.2125,0.0035,-0.0302,-0.105,0.000
15.899,-0.2240,0.0039,-0.0309,-0.111,-0.007
15.953,-0.2305,0.0041,-0.0312,-0.121,-0.005
16.006,-0.2388,0.0043,-0.0312,-0.155,0.000
16.061,-0.2489,0.0046,-0.0312,-0.186,0.001
16.115,-0.2596,0.0050,-0.0310,-0.198,0.002
16.168,-0.2713,0.0053,-0.0309,-0.219,0.002
16.222,-0.2819,0.0057,-0.0310,-0.196,-0.002
16.277,-0.2919,0.0060,-0.0313,-0.183,-0.005
16.330,-0.3005,0.0062,-0.0315,-0.162,-0.004
16.383,-0.3081,0.0065,-0.0313,-0.143,0.005
16.436,-0.3144,0.0067,-0.0308,-0.120,0.008
16.489,-0.3192,0.0068,-0.0308,-0.091,0.000
16.541,-0.3225,0.0069,-0.0308,-0.062,0.001
16.595,-0.3251,0.0070,-0.0309,-0.050,-0.002
16.648,-0.3267,0.0071,-0.0310,-0.030,-0.002
16.700,-0.3270,0.0071,-0.0309,-0.006,0.002
16.757,-0.3270,0.0071,-0.0309,0.000,0.000
16.812,-0.3270,0.0071,-0.0309,0.000,0.000
16.865,-0.3270,0.0071,-0.0309,0.000,0.000
16.919,-0.3270,0.0071,-0.0309,0.000,0.000
16.972,-0.3270,0.0071,-0.0309,0.000,0.000
17.027,-0.3270,0.0071,-0.0309,0.000,0.000
17.081,-0.3270,0.0071,-0.0309,0.000,0.000
17.135,-0.3270,0.0071,-0.0309,0.000,0.000
17.188,-0.3270,0.0071,-0.0309,0.000,0.000
17.242,-0.3270,0.0071,-0.0309,0.000,0.000
17.295,-0.3270,0.0071,-0.0309,0.000,0.000
17.348,-0.3270,0.0071,-0.0309,0.000,0.000
17.401,-0.3270,0.0071,-0.0309,0.000,0.000
17.454,-0.3270,0.0071,-0.0309,0.000,0.000
17.510,-0.3270,0.0071,-0.0309,0.000,0.000
17.563,-0.3270,0.0071,-0.0309,0.000,0.000
17.616,-0.3270,0.0071,-0.0309,0.000,0.000
17.670,-0.3270,0.0071,-0.0309,0.000,0.000
17.725,-0.3270,0.0071,-0.0309,0.000,0.000
17.780,-0.3270,0.0071,-0.0309,0.000,0.000
17.833,-0.3270,0.0071,-0.0309,0.000,0.000
17.885,-0.3270,0.0071,-0.0309,0.000,0.000
17.939,-0.3270,0.0071,-0.0309,0.000,0.000
17.993,-0.3270,0.0071,-0.0309,0.000,0.000
18.002,-0.3270,0.0071,-0.0309,0.000,0.000
18.006,-0.3270,0.0071,-0.0309,0.000,0.000
18.110,-0.3270,0.0071,-0.0309,0.000,0.000
18.164,-0.3270,0.0071,-0.0309,0.000,0.000
18.217,-0.3270,0.0071,-0.0309,0.000,0.000
18.270,-0.3270,0.0071,-0.0309,0.000,0.000
18.324,-0.3270,0.0071,-0.0309,0.000,0.000
18.379,-0.3270,0.0071,-0.0309,0.000,0.000
18.432,-0.3270,0.0071,-0.0309,0.000,0.000
18.486,-0.3270,0.0071,-0.0309,0.000,0.000
18.539,-0.3270,0.0071,-0.0309,0.000,0.000
18.592,-0.3270,0.0071,-0.0309,0.000,0.000
18.645,-0.3270,0.0071,-0.0309,0.000,0.000
18.698,-0.3270,0.0071,-0.0309,0.000,0.000
18.752,-0.3270,0.0071,-0.0309,0.000,0.000
18.807,-0.3270,0.0071,-0.0309,0.000,0.000
18.860,-0.3270,0.0071,-0.0309,0.000,0.000
18.912,-0.3270,0.0071,-0.0309,0.000,0.000
18.968,-0.3270,0.0071,-0.0309,0.000,0.000
19.021,-0.3270,0.0071,-0.0309,0.000,0.000
19.073,-0.3270,0.0071,-0.0309,0.000,0.000
19.126,-0.3270,0.0071,-0.0309,0.000,0.000
19.181,-0.3270,0.0071,-0.0309,0.000,0.000
19.234,-0.3270,0.0071,-0.0309,0.000,0.000
19.289,-0.3270,0.0071,-0.0309,0.000,0.000
19.342,-0.3270,0.0071,-0.0309,0.000,0.000
19.397,-0.3270,0.0071,-0.0309,0.000,0.000
19.450,-0.3270,0.0071,-0.0309,0.000,0.000
19.467,-0.3270,0.0071,-0.0309,0.000,0.000
19.470,-0.3270,0.0071,-0.0309,0.000,0.000
19.573,-0.3270,0.0071,-0.0309,0.000,0.000
19.626,-0.3270,0.0071,-0.0309,0.000,0.000
19.681,-0.3270,0.0071,-0.0309,0.000,0.000
19.736,-0.3270,0.0071,-0.0309,0.000,0.000
19.790,-0.3270,0.0071,-0.0309,0.000,0.000
19.844,-0.3270,0.0071,-0.0309,0.000,0.000
19.898,-0.3270,0.0071,-0.0309,0.000,0.000
19.951,-0.3270,0.0071,-0.0309,0.000,0.000
19.961,-0.3270,0.0071,-0.0309,0.000,0.000
19.964,-0.3270,0.0071,-0.0309,0.000,0.000
19.998,-0.3270,0.0071,-0.0309,0.000,0.000
20.036,-0.3268,0.0071,-0.0307,0.007,0.004
20.141,-0.3255,0.0070,-0.0307,0.012,0.000
20.195,-0.3241,0.0070,-0.0306,0.026,0.002
20.249,-0.3209,0.0069,-0.0302,0.059,0.008
20.304,-0.3159,0.0067,-0.0295,0.091,0.013
20.357,-0.3102,0.0066,-0.0291,0.108,0.007
20.410,-0.3049,0.0064,-0.0295,0.098,-0.007
20.465,-0.3011,0.0063,-0.0300,0.071,-0.009
20.518,-0.2983,0.0062,-0.0304,0.053,-0.007
20.571,-0.2965,0.0062,-0.0300,0.033,0.006
20.625,-0.2956,0.0061,-0.0288,0.016,0.022
20.679,-0.2953,0.0061,-0.0280,0.007,0.015
20.732,-0.2953,0.0061,-0.0280,0.000,0.001
20.785,-0.2953,0.0061,-0.0280,0.000,0.000
20.837,-0.2953,0.0061,-0.0280,0.000,0.000
20.893,-0.2953,0.0061,-0.0280,0.000,0.000
20.950,-0.2953,0.0061,-0.0278,-0.001,0.003
21.005,-0.2954,0.0061,-0.0277,-0.001,0.003
21.016,-0.2954,0.0061,-0.0276,-0.001,0.003
21.019,-0.2954,0.0061,-0.0276,0.000,0.000
21.122,-0.2954,0.0061,-0.0276,0.000,0.000
21.177,-0.2954,0.0061,-0.0276,0.000,0.001
21.231,-0.2953,0.0061,-0.0248,0.001,0.050
21.286,-0.2953,0.0061,-0.0197,0.000,0.094
21.339,-0.2953,0.0061,-0.0138,0.000,0.110
21.393,-0.2953,0.0061,-0.0066,0.000,0.135
21.447,-0.2954,0.0061,-0.0011,-0.002,0.102
21.501,-0.2956,0.0061,0.0035,-0.003,0.086
21.517,-0.2957,0.0061,0.0049,-0.003,0.086
21.519,-0.2957,0.0061,0.0051,-0.002,0.082
21.548,-0.2957,0.0061,0.0067,-0.001,0.054
21.578,-0.2957,0.0061,0.0080,0.000,0.045
21.612,-0.2950,0.0061,0.0087,0.019,0.019
21.716,-0.2925,0.0062,0.0099,0.024,0.012
21.772,-0.2906,0.0062,0.0100,0.035,0.001
21.825,-0.2865,0.0062,0.0102,0.076,0.005
21.878,-0.2815,0.0063,0.0101,0.095,-0.002
21.931,-0.2753,0.0063,0.0100,0.117,-0.003
21.985,-0.2699,0.0064,0.0101,0.100,0.003
22.038,-0.2653,0.0064,0.0107,0.086,0.010
22.093,-0.2617,0.0065,0.0107,0.066,0.000
22.146,-0.2598,0.0065,0.0106,0.036,-0.001
22.199,-0.2588,0.0065,0.0106,0.018,0.000
22.253,-0.2584,0.0065,0.0098,0.009,-0.015
22.306,-0.2583,0.0065,0.0097,0.001,-0.002
22.359,-0.2583,0.0065,0.0097,0.000,0.000
22.413,-0.2583,0.0065,0.0097,0.000,0.000
22.417,-0.2583,0.0065,0.0097,0.000,0.000
22.421,-0.2583,0.0065,0.0097,0.000,0.000
22.526,-0.2583,0.0065,0.0096,0.000,-0.001
22.579,-0.2583,0.0065,0.0096,0.000,0.000
22.633,-0.2584,0.0065,0.0116,-0.002,0.037
22.686,-0.2585,0.0065,0.0160,-0.001,0.083
22.739,-0.2583,0.0065,0.0211,0.004,0.095
22.793,-0.2583,0.0065,0.0277,0.000,0.123
22.846,-0.2584,0.0065,0.0329,-0.003,0.099
22.899,-0.2584,0.0065,0.0374,0.000,0.085
22.919,-0.2584,0.0065,0.0392,0.000,0.085
22.922,-0.2584,0.0065,0.0393,0.000,0.077
22.937,-0.2584,0.0065,0.0401,0.001,0.051
22.985,-0.2584,0.0065,0.0421,0.000,0.041
23.004,-0.2584,0.0065,0.0427,0.000,0.032
23.037,-0.2582,0.0065,0.0438,0.005,0.033
23.072,-0.2568,0.0066,0.0439,0.041,0.004
23.176,-0.2519,0.0068,0.0440,0.047,0.001
23.230,-0.2484,0.0069,0.0440,0.065,-0.001
23.284,-0.2430,0.0072,0.0438,0.101,-0.003
23.339,-0.2364,0.0075,0.0439,0.119,0.002
23.393,-0.2287,0.0078,0.0441,0.143,0.003
23.448,-0.2218,0.0081,0.0442,0.126,0.002
23.501,-0.2159,0.0084,0.0444,0.111,0.004
23.555,-0.2115,0.0086,0.0445,0.083,0.002
23.608,-0.2088,0.0087,0.0443,0.050,-0.003
23.661,-0.2070,0.0088,0.0443,0.034,0.000
23.714,-0.2062,0.0088,0.0444,0.016,0.001
23.768,-0.2060,0.0088,0.0430,0.003,-0.026
23.821,-0.2058,0.0088,0.0426,0.003,-0.007
23.874,-0.2058,0.0088,0.0426,0.000,0.000
23.928,-0.2058,0.0088,0.0426,0.000,0.000
23.945,-0.2058,0.0088,0.0426,0.000,0.000
23.948,-0.2058,0.0088,0.0426,0.000,0.000
24.051,-0.2058,0.0088,0.0426,0.000,0.000
24.105,-0.2059,0.0088,0.0432,-0.002,0.010
24.158,-0.2060,0.0088,0.0452,-0.001,0.038
24.211,-0.2060,0.0088,0.0492,0.000,0.075
24.264,-0.2059,0.0088,0.0549,0.001,0.107
24.317,-0.2059,0.0088,0.0615,0.000,0.126
24.370,-0.2058,0.0088,0.0675,0.002,0.112
24.423,-0.2058,0.0088,0.0729,0.000,0.102
24.439,-0.2058,0.0088,0.0745,0.000,0.102
24.441,-0.2058,0.0088,0.0747,0.001,0.083
24.486,-0.2059,0.0088,0.0777,-0.001,0.068
24.506,-0.2059,0.0088,0.0787,0.000,0.047
24.537,-0.2057,0.0088,0.0797,0.007,0.032
24.585,-0.2051,0.0089,0.0809,0.011,0.025
24.607,-0.2040,0.0090,0.0810,0.052,0.004
24.711,-0.1975,0.0095,0.0815,0.063,0.005
24.764,-0.1935,0.0098,0.0816,0.074,0.003
24.817,-0.1886,0.0102,0.0817,0.093,0.002
24.873,-0.1818,0.0108,0.0817,0.122,0.000
24.930,-0.1733,0.0115,0.0821,0.152,0.006
24.985,-0.1637,0.0123,0.0824,0.173,0.006
25.040,-0.1550,0.0130,0.0830,0.161,0.010
25.095,-0.1475,0.0136,0.0831,0.134,0.003
25.151,-0.1420,0.0141,0.0835,0.100,0.007
25.208,-0.1378,0.0144,0.0836,0.074,0.001
25.262,-0.1349,0.0147,0.0836,0.053,0.001
25.317,-0.1327,0.0149,0.0836,0.040,0.000
25.371,-0.1317,0.0149,0.0837,0.019,0.002
25.425,-0.1314,0.0150,0.0826,0.006,-0.020
25.478,-0.1308,0.0150,0.0807,0.011,-0.036
25.532,-0.1310,0.0150,0.0803,-0.003,-0.008
