t,x,y,theta,v,w
18.172,-0.0299,0.0028,0.1759,0.000,-0.054
18.179,-0.0299,0.0028,0.1755,0.000,-0.054
18.187,-0.0299,0.0028,0.1751,0.000,-0.054
18.196,-0.0299,0.0028,0.1746,0.000,-0.052
18.204,-0.0299,0.0028,0.1742,0.000,-0.052
18.212,-0.0299,0.0028,0.1738,0.000,-0.049
18.221,-0.0299,0.0028,0.1734,0.000,-0.049
18.230,-0.0299,0.0028,0.1730,0.000,-0.045
18.239,-0.0299,0.0028,0.1726,0.000,-0.045
18.247,-0.0299,0.0028,0.1722,0.000,-0.045
18.255,-0.0299,0.0028,0.1719,0.000,-0.043
18.263,-0.0299,0.0028,0.1715,0.000,-0.043
18.272,-0.0299,0.0028,0.1711,0.000,-0.045
18.279,-0.0299,0.0028,0.1708,0.000,-0.045
18.286,-0.0299,0.0028,0.1705,0.000,-0.045
18.293,-0.0299,0.0028,0.1702,0.000,-0.044
18.301,-0.0299,0.0028,0.1698,0.000,-0.044
18.308,-0.0299,0.0028,0.1695,0.000,-0.044
18.316,-0.0299,0.0028,0.1692,0.000,-0.042
18.323,-0.0299,0.0028,0.1689,0.000,-0.042
18.333,-0.0299,0.0028,0.1685,0.001,-0.037
18.342,-0.0299,0.0028,0.1682,0.001,-0.037
18.350,-0.0299,0.0028,0.1679,0.000,-0.035
18.359,-0.0299,0.0028,0.1676,0.000,-0.035
18.367,-0.0299,0.0028,0.1673,0.000,-0.035
18.375,-0.0299,0.0028,0.1670,0.000,-0.033
18.383,-0.0299,0.0028,0.1668,0.000,-0.033
18.391,-0.0299,0.0028,0.1665,-0.001,-0.032
18.400,-0.0299,0.0028,0.1662,-0.001,-0.032
18.408,-0.0299,0.0028,0.1660,-0.001,-0.032
18.416,-0.0299,0.0028,0.1657,0.000,-0.030
18.423,-0.0299,0.0028,0.1655,0.000,-0.030
18.430,-0.0299,0.0028,0.1653,0.000,-0.028
18.438,-0.0299,0.0028,0.1651,0.000,-0.028
18.445,-0.0299,0.0028,0.1649,0.000,-0.028
18.452,-0.0299,0.0028,0.1647,0.000,-0.026
18.459,-0.0299,0.0028,0.1645,0.000,-0.026
18.467,-0.0299,0.0028,0.1643,0.000,-0.026
18.474,-0.0299,0.0028,0.1642,0.000,-0.024
18.482,-0.0299,0.0028,0.1640,0.000,-0.024
18.492,-0.0299,0.0028,0.1638,0.000,-0.022
18.500,-0.0299,0.0028,0.1636,0.000,-0.022
18.508,-0.0299,0.0028,0.1634,0.000,-0.022
18.516,-0.0299,0.0028,0.1632,0.000,-0.021
18.523,-0.0299,0.0028,0.1631,0.000,-0.021
18.532,-0.0299,0.0028,0.1629,0.000,-0.017
18.539,-0.0299,0.0028,0.1628,0.000,-0.017
18.547,-0.0299,0.0028,0.1627,0.000,-0.017
18.555,-0.0299,0.0028,0.1626,0.000,-0.015
18.563,-0.0299,0.0028,0.1625,0.000,-0.015
18.571,-0.0299,0.0028,0.1624,0.000,-0.011
18.579,-0.0299,0.0028,0.1623,0.000,-0.011
18.586,-0.0299,0.0028,0.1622,0.000,-0.011
18.594,-0.0299,0.0028,0.1621,0.000,-0.008
18.601,-0.0299,0.0028,0.1621,0.000,-0.008
18.609,-0.0299,0.0028,0.1620,0.000,-0.007
18.618,-0.0299,0.0028,0.1620,0.000,-0.007
18.627,-0.0299,0.0028,0.1619,0.000,-0.007
18.635,-0.0299,0.0028,0.1619,0.000,-0.005
18.643,-0.0299,0.0028,0.1618,0.000,-0.005
18.646,-0.0299,0.0028,0.1618,0.000,0.000
18.751,-0.0299,0.0028,0.1618,0.000,0.000
18.759,-0.0299,0.0028,0.1618,0.000,0.000
18.767,-0.0299,0.0028,0.1618,0.000,0.000
18.775,-0.0299,0.0028,0.1618,0.000,0.000
18.783,-0.0299,0.0028,0.1618,0.000,0.000
18.791,-0.0299,0.0028,0.1618,0.000,0.000
18.798,-0.0299,0.0028,0.1618,0.000,0.000
18.806,-0.0299,0.0028,0.1618,0.000,0.000
18.815,-0.0299,0.0028,0.1618,0.000,0.000
18.822,-0.0299,0.0028,0.1618,0.000,0.000
18.831,-0.0299,0.0028,0.1624,0.000,0.072
18.840,-0.0299,0.0028,0.1631,0.000,0.072
18.847,-0.0299,0.0028,0.1636,0.000,0.072
18.856,-0.0300,0.0028,0.1647,-0.011,0.138
18.863,-0.0301,0.0028,0.1658,-0.011,0.138
18.870,-0.0302,0.0028,0.1667,-0.020,0.121
18.879,-0.0304,0.0028,0.1677,-0.020,0.121
18.886,-0.0305,0.0027,0.1681,-0.009,0.060
18.896,-0.0305,0.0027,0.1687,-0.009,0.060
18.904,-0.0306,0.0027,0.1692,-0.009,0.060
18.913,-0.0307,0.0027,0.1697,-0.008,0.057
18.920,-0.0307,0.0027,0.1701,-0.008,0.057
18.928,-0.0308,0.0027,0.1705,-0.009,0.050
18.937,-0.0309,0.0027,0.1710,-0.009,0.050
18.945,-0.0310,0.0027,0.1714,-0.009,0.050
18.953,-0.0310,0.0026,0.1715,-0.006,0.023
18.961,-0.0311,0.0026,0.1717,-0.006,0.023
18.968,-0.0311,0.0026,0.1718,-0.002,0.010
18.977,-0.0311,0.0026,0.1719,-0.002,0.010
18.984,-0.0311,0.0026,0.1720,-0.002,0.010
18.992,-0.0311,0.0026,0.1720,-0.001,0.002
19.000,-0.0311,0.0026,0.1720,-0.001,0.002
19.007,-0.0311,0.0026,0.1720,-0.001,0.002
19.015,-0.0311,0.0026,0.1720,0.000,0.000
19.022,-0.0311,0.0026,0.1720,0.000,0.000
19.030,-0.0311,0.0026,0.1720,0.000,0.000
19.039,-0.0311,0.0026,0.1720,0.000,0.000
19.047,-0.0311,0.0026,0.1720,0.000,0.000
19.056,-0.0311,0.0026,0.1720,0.000,0.000
19.063,-0.0311,0.0026,0.1720,0.000,0.000
19.071,-0.0311,0.0026,0.1720,0.000,0.000
19.079,-0.0311,0.0026,0.1720,0.000,0.000
19.087,-0.0311,0.0026,0.1720,0.000,0.000
19.094,-0.0311,0.0026,0.1720,0.000,0.000
19.102,-0.0311,0.0026,0.1720,0.000,0.000
19.109,-0.0311,0.0026,0.1720,0.000,0.000
19.116,-0.0311,0.0026,0.1720,0.000,0.000
19.123,-0.0311,0.0026,0.1720,0.000,0.000
19.130,-0.0311,0.0026,0.1720,0.000,0.000
19.136,-0.0311,0.0026,0.1720,0.000,0.000
19.143,-0.0311,0.0026,0.1720,0.000,0.000
19.144,-0.0311,0.0026,0.1720,0.000,0.000
19.146,-0.0311,0.0026,0.1720,0.000,0.000
19.179,-0.0311,0.0026,0.1720,0.000,0.000
19.212,-0.0311,0.0026,0.1720,0.000,0.000
19.242,-0.0311,0.0026,0.1720,0.000,0.000
19.277,-0.0311,0.0026,0.1720,0.000,0.000
19.311,-0.0311,0.0026,0.1720,0.000,0.000
19.344,-0.0311,0.0026,0.1720,0.000,0.000
19.378,-0.0311,0.0026,0.1720,0.000,0.000
19.409,-0.0311,0.0026,0.1718,0.000,-0.006
19.446,-0.0311,0.0026,0.1713,0.000,-0.014
19.479,-0.0311,0.0026,0.1708,0.000,-0.016
19.507,-0.0311,0.0026,0.1702,0.000,-0.020
19.544,-0.0311,0.0026,0.1694,0.001,-0.023
19.578,-0.0311,0.0026,0.1685,0.000,-0.026
19.611,-0.0311,0.0026,0.1676,0.000,-0.028
19.643,-0.0311,0.0026,0.1664,0.000,-0.035
19.679,-0.0311,0.0026,0.1651,0.000,-0.036
19.709,-0.0311,0.0026,0.1640,0.000,-0.039
19.743,-0.0311,0.0026,0.1625,-0.001,-0.042
19.779,-0.0312,0.0026,0.1609,-0.001,-0.046
19.810,-0.0312,0.0026,0.1593,0.000,-0.050
19.848,-0.0312,0.0026,0.1572,0.000,-0.056
19.863,-0.0312,0.0026,0.1563,0.000,-0.060
19.894,-0.0312,0.0026,0.1543,0.000,-0.063
19.945,-0.0312,0.0026,0.1510,0.000,-0.067
19.959,-0.0312,0.0026,0.1500,0.000,-0.066
19.995,-0.0312,0.0026,0.1475,-0.001,-0.070
20.023,-0.0312,0.0026,0.1453,-0.001,-0.078
20.061,-0.0312,0.0026,0.1424,0.000,-0.077
20.090,-0.0312,0.0026,0.1399,0.000,-0.086
20.123,-0.0312,0.0026,0.1371,0.000,-0.086
20.156,-0.0312,0.0026,0.1341,0.000,-0.090
20.196,-0.0312,0.0026,0.1303,0.000,-0.095
20.223,-0.0312,0.0026,0.1277,0.000,-0.096
20.253,-0.0312,0.0026,0.1246,0.000,-0.101
20.285,-0.0312,0.0026,0.1212,0.000,-0.109
20.389,-0.0312,0.0026,0.1098,0.000,-0.109
20.402,-0.0312,0.0026,0.1084,0.000,-0.109
20.409,-0.0312,0.0026,0.1076,0.000,-0.109
20.418,-0.0312,0.0026,0.1066,0.000,-0.109
20.426,-0.0312,0.0026,0.1058,0.000,-0.109
20.435,-0.0312,0.0026,0.1048,0.000,-0.109
20.443,-0.0312,0.0026,0.1040,0.000,-0.109
20.451,-0.0312,0.0026,0.1031,0.000,-0.113
20.459,-0.0312,0.0026,0.1021,0.000,-0.113
20.466,-0.0312,0.0026,0.1013,0.000,-0.113
20.475,-0.0312,0.0026,0.1003,0.000,-0.116
20.483,-0.0312,0.0026,0.0994,0.000,-0.116
20.492,-0.0312,0.0026,0.0983,0.000,-0.122
20.499,-0.0312,0.0026,0.0974,0.000,-0.122
20.507,-0.0312,0.0026,0.0965,0.000,-0.122
20.516,-0.0312,0.0026,0.0954,0.000,-0.125
20.523,-0.0312,0.0026,0.0944,0.000,-0.125
20.531,-0.0312,0.0026,0.0934,0.000,-0.129
20.538,-0.0312,0.0026,0.0925,0.000,-0.129
20.546,-0.0312,0.0026,0.0915,0.000,-0.129
20.553,-0.0312,0.0026,0.0905,0.000,-0.132
20.563,-0.0312,0.0026,0.0892,0.000,-0.132
20.571,-0.0312,0.0026,0.0881,0.000,-0.136
20.579,-0.0312,0.0026,0.0870,0.000,-0.136
20.587,-0.0312,0.0026,0.0860,0.000,-0.136
20.594,-0.0312,0.0026,0.0850,0.000,-0.137
20.601,-0.0312,0.0026,0.0840,0.000,-0.137
20.609,-0.0312,0.0026,0.0829,0.000,-0.140
20.617,-0.0312,0.0026,0.0818,0.000,-0.140
20.624,-0.0312,0.0026,0.0808,0.000,-0.140
20.632,-0.0312,0.0026,0.0798,0.000,-0.140
20.640,-0.0312,0.0026,0.0787,0.000,-0.140
20.647,-0.0312,0.0026,0.0776,0.000,-0.140
20.654,-0.0312,0.0026,0.0766,0.000,-0.139
20.662,-0.0312,0.0026,0.0755,0.000,-0.139
20.670,-0.0312,0.0026,0.0744,0.000,-0.137
20.678,-0.0312,0.0026,0.0733,0.000,-0.137
20.687,-0.0312,0.0026,0.0721,0.000,-0.137
20.695,-0.0312,0.0026,0.0710,0.000,-0.134
20.702,-0.0312,0.0026,0.0700,0.000,-0.134
20.710,-0.0312,0.0026,0.0690,0.000,-0.133
20.720,-0.0312,0.0026,0.0677,0.000,-0.133
20.728,-0.0312,0.0026,0.0667,0.000,-0.133
20.735,-0.0312,0.0026,0.0657,0.000,-0.129
20.742,-0.0312,0.0026,0.0648,0.000,-0.129
20.750,-0.0312,0.0026,0.0638,0.000,-0.127
20.759,-0.0312,0.0026,0.0627,0.000,-0.127
20.766,-0.0312,0.0026,0.0618,0.000,-0.127
20.775,-0.0312,0.0026,0.0607,0.000,-0.125
20.782,-0.0312,0.0026,0.0598,0.000,-0.125
20.789,-0.0312,0.0026,0.0589,0.000,-0.123
20.798,-0.0312,0.0026,0.0579,0.000,-0.123
20.805,-0.0312,0.0026,0.0569,0.000,-0.123
20.813,-0.0312,0.0026,0.0560,0.000,-0.120
20.821,-0.0312,0.0026,0.0551,0.000,-0.120
20.829,-0.0312,0.0026,0.0541,0.000,-0.118
20.836,-0.0312,0.0026,0.0532,0.000,-0.118
20.844,-0.0312,0.0026,0.0524,0.000,-0.118
20.851,-0.0312,0.0026,0.0515,0.000,-0.116
20.859,-0.0312,0.0026,0.0506,0.000,-0.116
20.866,-0.0312,0.0026,0.0498,0.000,-0.116
20.874,-0.0312,0.0026,0.0489,0.000,-0.114
20.881,-0.0312,0.0026,0.0480,0.000,-0.114
20.889,-0.0312,0.0026,0.0472,0.000,-0.113
20.897,-0.0312,0.0026,0.0463,0.000,-0.113
20.904,-0.0312,0.0026,0.0455,0.000,-0.113
20.911,-0.0312,0.0026,0.0446,0.000,-0.111
20.919,-0.0312,0.0026,0.0438,0.000,-0.111
20.926,-0.0312,0.0026,0.0430,0.000,-0.111
20.934,-0.0312,0.0026,0.0421,0.000,-0.109
20.942,-0.0312,0.0026,0.0413,0.000,-0.109
20.950,-0.0312,0.0026,0.0404,0.000,-0.107
20.958,-0.0312,0.0026,0.0396,0.000,-0.107
20.965,-0.0312,0.0026,0.0388,0.000,-0.107
20.973,-0.0312,0.0026,0.0379,0.000,-0.106
20.981,-0.0312,0.0026,0.0371,0.000,-0.106
20.989,-0.0312,0.0026,0.0363,0.000,-0.102
20.997,-0.0312,0.0026,0.0355,0.000,-0.102
21.004,-0.0312,0.0026,0.0347,0.000,-0.102
21.012,-0.0312,0.0026,0.0340,0.000,-0.101
21.020,-0.0312,0.0026,0.0332,0.000,-0.101
21.027,-0.0312,0.0026,0.0324,0.000,-0.101
21.036,-0.0312,0.0026,0.0316,0.000,-0.098
21.043,-0.0312,0.0026,0.0309,0.000,-0.098
21.051,-0.0312,0.0026,0.0301,0.000,-0.096
21.058,-0.0312,0.0026,0.0294,0.000,-0.096
21.066,-0.0312,0.0026,0.0287,0.000,-0.096
21.073,-0.0312,0.0026,0.0280,0.000,-0.094
21.081,-0.0312,0.0026,0.0273,0.000,-0.094
21.088,-0.0312,0.0026,0.0266,0.000,-0.092
21.097,-0.0312,0.0026,0.0258,0.000,-0.092
21.104,-0.0312,0.0026,0.0251,0.000,-0.092
21.111,-0.0312,0.0026,0.0245,0.000,-0.090
21.119,-0.0312,0.0026,0.0238,0.000,-0.090
21.127,-0.0312,0.0026,0.0231,0.000,-0.090
21.134,-0.0312,0.0026,0.0225,0.000,-0.089
21.142,-0.0312,0.0026,0.0217,0.000,-0.089
21.150,-0.0312,0.0026,0.0211,0.000,-0.086
21.158,-0.0312,0.0026,0.0204,0.000,-0.086
21.166,-0.0312,0.0026,0.0197,0.000,-0.086
21.173,-0.0312,0.0026,0.0191,0.000,-0.084
21.181,-0.0312,0.0026,0.0185,0.000,-0.084
21.190,-0.0312,0.0026,0.0177,0.000,-0.083
21.199,-0.0312,0.0026,0.0169,0.000,-0.083
21.207,-0.0312,0.0026,0.0163,0.000,-0.083
21.215,-0.0312,0.0026,0.0157,0.000,-0.078
21.222,-0.0312,0.0026,0.0151,0.000,-0.078
21.230,-0.0312,0.0026,0.0145,0.001,-0.078
21.237,-0.0312,0.0026,0.0139,0.001,-0.078
21.245,-0.0312,0.0026,0.0133,0.001,-0.078
21.252,-0.0312,0.0026,0.0127,0.000,-0.075
21.260,-0.0312,0.0026,0.0122,0.000,-0.075
21.268,-0.0312,0.0026,0.0116,0.000,-0.075
21.276,-0.0312,0.0026,0.0110,0.000,-0.073
21.284,-0.0312,0.0026,0.0104,0.000,-0.073
21.292,-0.0312,0.0026,0.0098,0.000,-0.070
21.300,-0.0312,0.0026,0.0093,0.000,-0.070
21.308,-0.0312,0.0026,0.0087,0.000,-0.070
21.315,-0.0312,0.0026,0.0082,0.000,-0.070
21.322,-0.0312,0.0026,0.0077,0.000,-0.070
21.329,-0.0312,0.0026,0.0072,-0.001,-0.070
21.336,-0.0312,0.0026,0.0067,-0.001,-0.070
21.345,-0.0312,0.0026,0.0061,-0.001,-0.070
21.353,-0.0312,0.0026,0.0056,0.000,-0.065
21.360,-0.0312,0.0026,0.0052,0.000,-0.065
21.366,-0.0312,0.0026,0.0048,0.000,-0.065
21.372,-0.0312,0.0026,0.0044,0.001,-0.063
21.378,-0.0312,0.0026,0.0040,0.001,-0.063
21.385,-0.0312,0.0026,0.0036,0.001,-0.063
21.391,-0.0312,0.0026,0.0032,0.000,-0.063
21.397,-0.0312,0.0026,0.0028,0.000,-0.063
21.403,-0.0312,0.0026,0.0024,0.000,-0.063
21.410,-0.0312,0.0026,0.0020,0.000,-0.060
21.417,-0.0312,0.0026,0.0016,0.000,-0.060
21.424,-0.0312,0.0026,0.0012,0.000,-0.060
21.432,-0.0312,0.0026,0.0007,0.000,-0.057
21.439,-0.0312,0.0026,0.0003,0.000,-0.057
21.447,-0.0312,0.0026,-0.0001,0.000,-0.057
21.455,-0.0312,0.0026,-0.0006,0.000,-0.055
21.463,-0.0312,0.0026,-0.0010,0.000,-0.055
21.470,-0.0312,0.0026,-0.0014,0.000,-0.056
21.479,-0.0312,0.0026,-0.0019,0.000,-0.056
21.489,-0.0312,0.0026,-0.0024,0.000,-0.054
21.497,-0.0312,0.0026,-0.0029,0.000,-0.054
21.505,-0.0312,0.0026,-0.0033,0.000,-0.054
21.514,-0.0312,0.0026,-0.0038,0.000,-0.050
21.521,-0.0312,0.0026,-0.0041,0.000,-0.050
21.529,-0.0312,0.0026,-0.0045,0.000,-0.050
21.531,-0.0312,0.0026,-0.0046,-0.001,-0.043
21.635,-0.0312,0.0026,-0.0085,0.000,-0.038
21.642,-0.0312,0.0026,-0.0088,0.000,-0.038
21.649,-0.0312,0.0026,-0.0091,0.001,-0.042
21.658,-0.0312,0.0026,-0.0095,0.001,-0.042
21.666,-0.0312,0.0026,-0.0098,0.001,-0.042
21.675,-0.0312,0.0026,-0.0102,0.001,-0.042
21.683,-0.0312,0.0026,-0.0105,0.001,-0.042
21.690,-0.0312,0.0026,-0.0108,0.001,-0.040
21.700,-0.0311,0.0026,-0.0112,0.001,-0.040
21.708,-0.0311,0.0026,-0.0115,0.001,-0.040
21.716,-0.0311,0.0026,-0.0118,0.000,-0.036
21.723,-0.0311,0.0026,-0.0121,0.000,-0.036
21.729,-0.0311,0.0026,-0.0123,-0.001,-0.033
21.737,-0.0311,0.0026,-0.0125,-0.001,-0.033
21.744,-0.0312,0.0026,-0.0128,-0.001,-0.033
21.752,-0.0312,0.0026,-0.0130,0.000,-0.028
21.759,-0.0312,0.0026,-0.0132,0.000,-0.028
21.767,-0.0312,0.0026,-0.0134,0.000,-0.028
21.775,-0.0312,0.0026,-0.0136,0.000,-0.023
21.783,-0.0312,0.0026,-0.0138,0.000,-0.023
21.790,-0.0312,0.0026,-0.0139,0.000,-0.022
21.798,-0.0312,0.0026,-0.0141,0.000,-0.022
21.806,-0.0312,0.0026,-0.0143,0.000,-0.022
21.814,-0.0311,0.0026,-0.0145,0.001,-0.020
21.823,-0.0311,0.0026,-0.0146,0.001,-0.020
21.831,-0.0311,0.0026,-0.0148,0.000,-0.018
21.839,-0.0311,0.0026,-0.0149,0.000,-0.018
21.847,-0.0311,0.0026,-0.0151,0.000,-0.018
21.855,-0.0311,0.0026,-0.0152,0.000,-0.016
21.862,-0.0311,0.0026,-0.0153,0.000,-0.016
21.868,-0.0311,0.0026,-0.0154,0.000,-0.016
21.875,-0.0311,0.0026,-0.0155,0.000,-0.012
21.882,-0.0311,0.0026,-0.0156,0.000,-0.012
21.889,-0.0311,0.0026,-0.0157,0.000,-0.012
21.896,-0.0311,0.0026,-0.0157,0.001,-0.012
21.903,-0.0311,0.0026,-0.0158,0.001,-0.012
21.909,-0.0311,0.0026,-0.0159,0.001,-0.012
21.917,-0.0311,0.0026,-0.0160,0.001,-0.012
21.923,-0.0311,0.0026,-0.0161,0.001,-0.012
21.930,-0.0311,0.0026,-0.0161,0.000,-0.008
21.938,-0.0311,0.0026,-0.0162,0.000,-0.008
21.945,-0.0311,0.0026,-0.0162,0.000,-0.008
21.952,-0.0311,0.0026,-0.0163,0.000,-0.004
21.960,-0.0311,0.0026,-0.0163,0.000,-0.004
21.967,-0.0311,0.0026,-0.0163,0.000,-0.004
21.975,-0.0311,0.0026,-0.0163,0.000,-0.002
21.983,-0.0311,0.0026,-0.0164,0.000,-0.002
21.990,-0.0311,0.0026,-0.0164,0.000,0.000
21.999,-0.0311,0.0026,-0.0164,0.000,0.000
22.006,-0.0311,0.0026,-0.0164,0.000,0.000
22.014,-0.0311,0.0026,-0.0164,0.000,0.000
22.018,-0.0311,0.0026,-0.0164,0.000,0.000
22.021,-0.0311,0.0026,-0.0163,0.003,0.012
22.048,-0.0316,0.0026,-0.0135,-0.018,0.103
22.078,-0.0317,0.0026,-0.0123,-0.004,0.040
22.124,-0.0319,0.0026,-0.0106,-0.005,0.037
22.143,-0.0320,0.0026,-0.0104,-0.003,0.010
22.180,-0.0320,0.0026,-0.0104,0.000,0.001
22.229,-0.0320,0.0026,-0.0102,0.000,0.003
22.240,-0.0320,0.0026,-0.0102,0.000,0.007
22.271,-0.0320,0.0026,-0.0096,0.000,0.017
22.374,-0.0319,0.0026,-0.0078,0.001,0.018
22.382,-0.0319,0.0026,-0.0077,0.001,0.018
22.389,-0.0319,0.0026,-0.0075,0.001,0.018
22.397,-0.0319,0.0026,-0.0074,0.000,0.019
22.405,-0.0319,0.0026,-0.0072,0.000,0.019
22.413,-0.0319,0.0026,-0.0071,0.000,0.018
22.421,-0.0319,0.0026,-0.0069,0.000,0.018
22.428,-0.0319,0.0026,-0.0068,0.000,0.018
22.437,-0.0319,0.0026,-0.0066,0.000,0.022
22.444,-0.0319,0.0026,-0.0064,0.000,0.022
22.453,-0.0319,0.0026,-0.0062,0.000,0.028
22.461,-0.0319,0.0026,-0.0060,0.000,0.028
22.469,-0.0319,0.0026,-0.0057,0.000,0.034
22.478,-0.0319,0.0026,-0.0054,0.000,0.034
22.486,-0.0319,0.0026,-0.0051,0.000,0.034
22.495,-0.0319,0.0026,-0.0048,0.000,0.037
22.503,-0.0319,0.0026,-0.0045,0.000,0.037
22.511,-0.0319,0.0026,-0.0042,0.000,0.039
22.519,-0.0319,0.0026,-0.0039,0.000,0.039
22.526,-0.0319,0.0026,-0.0036,0.000,0.039
22.533,-0.0319,0.0026,-0.0033,0.000,0.041
22.541,-0.0319,0.0026,-0.0030,0.000,0.041
22.550,-0.0319,0.0026,-0.0026,0.000,0.043
22.559,-0.0319,0.0026,-0.0022,0.000,0.043
22.567,-0.0319,0.0026,-0.0019,0.000,0.043
22.575,-0.0319,0.0026,-0.0015,0.000,0.045
22.583,-0.0319,0.0026,-0.0012,0.000,0.045
22.590,-0.0319,0.0026,-0.0008,0.000,0.048
22.599,-0.0319,0.0026,-0.0004,0.000,0.048
22.606,-0.0319,0.0026,-0.0000,0.000,0.048
22.617,-0.0319,0.0026,0.0005,0.000,0.048
22.625,-0.0319,0.0026,0.0009,0.000,0.048
22.632,-0.0319,0.0026,0.0012,0.000,0.047
22.640,-0.0319,0.0026,0.0016,0.000,0.047
22.647,-0.0319,0.0026,0.0019,0.000,0.047
22.655,-0.0319,0.0026,0.0023,0.000,0.045
22.663,-0.0319,0.0026,0.0026,0.000,0.045
22.671,-0.0319,0.0026,0.0030,0.000,0.042
22.680,-0.0319,0.0026,0.0034,0.000,0.042
22.688,-0.0319,0.0026,0.0037,0.000,0.042
22.696,-0.0319,0.0026,0.0040,0.000,0.042
22.703,-0.0319,0.0026,0.0043,0.000,0.042
22.711,-0.0319,0.0026,0.0046,0.000,0.040
22.719,-0.0319,0.0026,0.0050,0.000,0.040
22.727,-0.0319,0.0026,0.0053,0.000,0.040
22.734,-0.0319,0.0026,0.0055,0.000,0.037
22.742,-0.0319,0.0026,0.0058,0.000,0.037
22.749,-0.0319,0.0026,0.0061,0.000,0.035
22.757,-0.0319,0.0026,0.0064,0.000,0.035
22.765,-0.0319,0.0026,0.0066,0.000,0.035
22.773,-0.0319,0.0026,0.0069,0.000,0.033
22.781,-0.0319,0.0026,0.0071,0.000,0.033
22.788,-0.0319,0.0026,0.0074,0.000,0.033
22.796,-0.0319,0.0026,0.0076,0.000,0.030
22.803,-0.0319,0.0026,0.0078,0.000,0.030
22.811,-0.0319,0.0026,0.0081,0.000,0.028
22.819,-0.0319,0.0026,0.0083,0.000,0.028
22.827,-0.0319,0.0026,0.0085,0.000,0.028
22.834,-0.0319,0.0026,0.0087,0.000,0.027
22.842,-0.0319,0.0026,0.0089,0.000,0.027
22.849,-0.0319,0.0026,0.0091,-0.001,0.025
22.857,-0.0319,0.0026,0.0093,-0.001,0.025
22.864,-0.0319,0.0026,0.0095,-0.001,0.025
22.871,-0.0319,0.0026,0.0096,0.000,0.023
22.879,-0.0319,0.0026,0.0098,0.000,0.023
22.887,-0.0319,0.0026,0.0100,0.000,0.023
22.895,-0.0319,0.0026,0.0101,0.000,0.020
22.902,-0.0319,0.0026,0.0103,0.000,0.020
22.909,-0.0319,0.0026,0.0104,0.000,0.019
22.918,-0.0319,0.0026,0.0106,0.000,0.019
22.926,-0.0319,0.0026,0.0107,0.000,0.019
22.935,-0.0319,0.0026,0.0109,0.000,0.017
22.942,-0.0319,0.0026,0.0110,0.000,0.017
22.951,-0.0319,0.0026,0.0111,0.000,0.014
22.959,-0.0319,0.0026,0.0113,0.000,0.014
22.967,-0.0319,0.0026,0.0114,0.000,0.014
22.975,-0.0319,0.0026,0.0115,0.000,0.013
22.982,-0.0319,0.0026,0.0116,0.000,0.013
22.989,-0.0319,0.0026,0.0116,0.000,0.011
22.998,-0.0319,0.0026,0.0117,0.000,0.011
23.006,-0.0319,0.0026,0.0118,0.000,0.011
23.013,-0.0319,0.0026,0.0119,0.000,0.007
23.021,-0.0319,0.0026,0.0119,0.000,0.007
23.028,-0.0319,0.0026,0.0120,0.000,0.007
23.037,-0.0319,0.0026,0.0120,0.000,0.007
23.044,-0.0319,0.0026,0.0121,0.000,0.007
23.052,-0.0319,0.0026,0.0121,0.001,0.007
23.060,-0.0319,0.0026,0.0122,0.001,0.007
23.067,-0.0319,0.0026,0.0123,0.001,0.007
23.075,-0.0319,0.0026,0.0123,0.000,0.005
23.083,-0.0319,0.0026,0.0123,0.000,0.005
23.091,-0.0319,0.0026,0.0124,0.000,0.002
23.098,-0.0319,0.0026,0.0124,0.000,0.002
23.106,-0.0319,0.0026,0.0124,0.000,0.002
23.113,-0.0319,0.0026,0.0124,0.000,0.001
23.120,-0.0319,0.0026,0.0124,0.000,0.001
23.128,-0.0319,0.0026,0.0124,0.000,0.001
23.136,-0.0319,0.0026,0.0124,0.000,0.000
23.143,-0.0319,0.0026,0.0124,0.000,0.000
23.150,-0.0319,0.0026,0.0124,0.000,0.000
23.158,-0.0319,0.0026,0.0124,0.000,0.000
23.166,-0.0319,0.0026,0.0124,0.000,0.000
23.173,-0.0319,0.0026,0.0124,0.000,0.000
23.182,-0.0319,0.0026,0.0124,0.000,0.000
23.191,-0.0319,0.0026,0.0124,0.000,0.000
23.200,-0.0319,0.0026,0.0124,0.000,0.000
23.208,-0.0319,0.0026,0.0124,0.000,0.000
23.215,-0.0319,0.0026,0.0124,0.000,0.000
23.223,-0.0319,0.0026,0.0124,0.000,0.000
23.231,-0.0319,0.0026,0.0124,0.000,0.000
23.238,-0.0319,0.0026,0.0124,0.000,0.000
23.247,-0.0319,0.0026,0.0124,0.000,0.000
23.255,-0.0319,0.0026,0.0124,0.000,0.000
23.263,-0.0319,0.0026,0.0124,0.000,0.000
23.270,-0.0319,0.0026,0.0124,0.000,0.000
23.278,-0.0319,0.0026,0.0124,0.000,0.000
23.286,-0.0319,0.0026,0.0124,0.000,0.000
23.293,-0.0319,0.0026,0.0124,0.000,0.000
23.299,-0.0319,0.0026,0.0124,0.000,0.000
23.305,-0.0319,0.0026,0.0124,0.000,0.000
23.312,-0.0319,0.0026,0.0124,0.000,0.000
23.319,-0.0319,0.0026,0.0124,0.000,0.000
23.328,-0.0319,0.0026,0.0124,0.000,0.000
23.336,-0.0319,0.0026,0.0124,0.000,0.000
23.343,-0.0319,0.0026,0.0124,0.000,0.000
